game_id,game_date_est,game_sequence
27300593,1974-03-03 00:00:00,
27300595,1974-03-04 00:00:00,
27300598,1974-03-05 00:00:00,
27300599,1974-03-05 00:00:00,
27300600,1974-03-05 00:00:00,
27300596,1974-03-05 00:00:00,
27300597,1974-03-05 00:00:00,
27300604,1974-03-06 00:00:00,
27300601,1974-03-06 00:00:00,
27300602,1974-03-06 00:00:00,
27300603,1974-03-06 00:00:00,
27300605,1974-03-06 00:00:00,
27300606,1974-03-07 00:00:00,
27300607,1974-03-07 00:00:00,
27300610,1974-03-08 00:00:00,
27300611,1974-03-08 00:00:00,
27300609,1974-03-08 00:00:00,
27300616,1974-03-09 00:00:00,
27300613,1974-03-09 00:00:00,
27300614,1974-03-09 00:00:00,
27300612,1974-03-09 00:00:00,
27300615,1974-03-09 00:00:00,
27300617,1974-03-10 00:00:00,
27300619,1974-03-10 00:00:00,
27300622,1974-03-10 00:00:00,
27300621,1974-03-10 00:00:00,
27300618,1974-03-10 00:00:00,
27300620,1974-03-10 00:00:00,
27300623,1974-03-11 00:00:00,
27300712,1974-03-11 00:00:00,
27300629,1974-03-12 00:00:00,
27300626,1974-03-12 00:00:00,
27300630,1974-03-12 00:00:00,
27300627,1974-03-12 00:00:00,
27300628,1974-03-12 00:00:00,
27300624,1974-03-12 00:00:00,
27300625,1974-03-12 00:00:00,
27300631,1974-03-13 00:00:00,
27300633,1974-03-13 00:00:00,
27300632,1974-03-13 00:00:00,
27300634,1974-03-14 00:00:00,
27300641,1974-03-15 00:00:00,
27300637,1974-03-15 00:00:00,
27300635,1974-03-15 00:00:00,
27300640,1974-03-15 00:00:00,
27300636,1974-03-15 00:00:00,
27300639,1974-03-15 00:00:00,
27300638,1974-03-15 00:00:00,
27300643,1974-03-16 00:00:00,
27300645,1974-03-16 00:00:00,
27300644,1974-03-16 00:00:00,
27300646,1974-03-16 00:00:00,
27300652,1974-03-17 00:00:00,
27300651,1974-03-17 00:00:00,
27300649,1974-03-17 00:00:00,
27300648,1974-03-17 00:00:00,
27300650,1974-03-17 00:00:00,
27300653,1974-03-17 00:00:00,
27300647,1974-03-17 00:00:00,
27300654,1974-03-18 00:00:00,
27300655,1974-03-19 00:00:00,
27300658,1974-03-19 00:00:00,
27300656,1974-03-19 00:00:00,
27300657,1974-03-19 00:00:00,
27300660,1974-03-20 00:00:00,
27300663,1974-03-20 00:00:00,
27300665,1974-03-20 00:00:00,
27300661,1974-03-20 00:00:00,
27300659,1974-03-20 00:00:00,
27300666,1974-03-20 00:00:00,
27300662,1974-03-20 00:00:00,
27300667,1974-03-21 00:00:00,
27300669,1974-03-22 00:00:00,
27300668,1974-03-22 00:00:00,
27300672,1974-03-22 00:00:00,
27300673,1974-03-22 00:00:00,
27300670,1974-03-22 00:00:00,
27300671,1974-03-22 00:00:00,
27300674,1974-03-22 00:00:00,
27300676,1974-03-23 00:00:00,
27300675,1974-03-23 00:00:00,
27300678,1974-03-23 00:00:00,
27300679,1974-03-23 00:00:00,
27300684,1974-03-24 00:00:00,
27300686,1974-03-24 00:00:00,
27300683,1974-03-24 00:00:00,
27300682,1974-03-24 00:00:00,
27300685,1974-03-24 00:00:00,
27300681,1974-03-24 00:00:00,
27300694,1974-03-26 00:00:00,
27300692,1974-03-26 00:00:00,
27300689,1974-03-26 00:00:00,
27300687,1974-03-26 00:00:00,
27300693,1974-03-26 00:00:00,
27300690,1974-03-26 00:00:00,
27300688,1974-03-26 00:00:00,
27300691,1974-03-26 00:00:00,
27300696,1974-03-27 00:00:00,
27300697,1974-03-27 00:00:00,
27300695,1974-03-27 00:00:00,
27400001,1974-10-17 00:00:00,
27400002,1974-10-17 00:00:00,
27400008,1974-10-18 00:00:00,
27400004,1974-10-18 00:00:00,
27400009,1974-10-18 00:00:00,
27400006,1974-10-18 00:00:00,
27400007,1974-10-18 00:00:00,
27400013,1974-10-19 00:00:00,
27400011,1974-10-19 00:00:00,
27400014,1974-10-19 00:00:00,
27400015,1974-10-19 00:00:00,
27400010,1974-10-19 00:00:00,
27400017,1974-10-19 00:00:00,
27400012,1974-10-19 00:00:00,
27400016,1974-10-19 00:00:00,
27400018,1974-10-20 00:00:00,
27400019,1974-10-20 00:00:00,
27400020,1974-10-22 00:00:00,
27400021,1974-10-22 00:00:00,
27400022,1974-10-22 00:00:00,
27400023,1974-10-22 00:00:00,
27400024,1974-10-22 00:00:00,
27400029,1974-10-23 00:00:00,
27400026,1974-10-23 00:00:00,
27400027,1974-10-23 00:00:00,
27400030,1974-10-23 00:00:00,
27400028,1974-10-23 00:00:00,
27400033,1974-10-24 00:00:00,
27400032,1974-10-24 00:00:00,
27400031,1974-10-24 00:00:00,
27400035,1974-10-25 00:00:00,
27400039,1974-10-25 00:00:00,
27400034,1974-10-25 00:00:00,
27400036,1974-10-25 00:00:00,
27400038,1974-10-25 00:00:00,
27400037,1974-10-25 00:00:00,
27400040,1974-10-25 00:00:00,
27400044,1974-10-26 00:00:00,
27400045,1974-10-26 00:00:00,
27400043,1974-10-26 00:00:00,
27400042,1974-10-26 00:00:00,
27400041,1974-10-26 00:00:00,
27400046,1974-10-27 00:00:00,
27400047,1974-10-27 00:00:00,
27400048,1974-10-29 00:00:00,
27400050,1974-10-29 00:00:00,
27400051,1974-10-29 00:00:00,
27400049,1974-10-29 00:00:00,
27400053,1974-10-30 00:00:00,
27400057,1974-10-30 00:00:00,
27400055,1974-10-30 00:00:00,
27400056,1974-10-30 00:00:00,
27400052,1974-10-30 00:00:00,
27400058,1974-10-30 00:00:00,
27400054,1974-10-30 00:00:00,
27403001,1974-10-31 00:00:00,
27400060,1974-10-31 00:00:00,
27400059,1974-10-31 00:00:00,
27400064,1974-11-01 00:00:00,
27400061,1974-11-01 00:00:00,
27400062,1974-11-01 00:00:00,
27400065,1974-11-01 00:00:00,
27400063,1974-11-01 00:00:00,
27400071,1974-11-02 00:00:00,
27400067,1974-11-02 00:00:00,
27400070,1974-11-02 00:00:00,
27400068,1974-11-02 00:00:00,
27400066,1974-11-02 00:00:00,
27400069,1974-11-02 00:00:00,
27400075,1974-11-03 00:00:00,
27400074,1974-11-03 00:00:00,
27400076,1974-11-03 00:00:00,
27400072,1974-11-03 00:00:00,
27400078,1974-11-05 00:00:00,
27400077,1974-11-05 00:00:00,
27400079,1974-11-06 00:00:00,
27400083,1974-11-06 00:00:00,
27400082,1974-11-06 00:00:00,
27400081,1974-11-06 00:00:00,
27400080,1974-11-06 00:00:00,
27400085,1974-11-07 00:00:00,
27400086,1974-11-07 00:00:00,
27400084,1974-11-07 00:00:00,
27400089,1974-11-08 00:00:00,
27400088,1974-11-08 00:00:00,
27400087,1974-11-08 00:00:00,
27400090,1974-11-08 00:00:00,
27400092,1974-11-09 00:00:00,
27400094,1974-11-09 00:00:00,
27400093,1974-11-09 00:00:00,
27400095,1974-11-09 00:00:00,
27400091,1974-11-09 00:00:00,
27400096,1974-11-10 00:00:00,
27400100,1974-11-10 00:00:00,
27400099,1974-11-10 00:00:00,
27400101,1974-11-10 00:00:00,
27400097,1974-11-10 00:00:00,
27400098,1974-11-10 00:00:00,
27400106,1974-11-12 00:00:00,
27400102,1974-11-12 00:00:00,
27400105,1974-11-12 00:00:00,
27400103,1974-11-12 00:00:00,
27400107,1974-11-12 00:00:00,
27400104,1974-11-12 00:00:00,
27400110,1974-11-13 00:00:00,
27400108,1974-11-13 00:00:00,
27400109,1974-11-13 00:00:00,
27400111,1974-11-13 00:00:00,
27400114,1974-11-14 00:00:00,
27400112,1974-11-14 00:00:00,
27400113,1974-11-14 00:00:00,
27400115,1974-11-14 00:00:00,
27400116,1974-11-15 00:00:00,
27400119,1974-11-15 00:00:00,
27400117,1974-11-15 00:00:00,
27400120,1974-11-15 00:00:00,
27400118,1974-11-15 00:00:00,
27400126,1974-11-16 00:00:00,
27400121,1974-11-16 00:00:00,
27400127,1974-11-16 00:00:00,
27400123,1974-11-16 00:00:00,
27400124,1974-11-16 00:00:00,
27400125,1974-11-16 00:00:00,
27400122,1974-11-16 00:00:00,
27400128,1974-11-16 00:00:00,
27400131,1974-11-17 00:00:00,
27400129,1974-11-17 00:00:00,
27400130,1974-11-17 00:00:00,
27400132,1974-11-19 00:00:00,
27403014,1974-11-19 00:00:00,
27400133,1974-11-19 00:00:00,
27400136,1974-11-19 00:00:00,
27400134,1974-11-19 00:00:00,
27400138,1974-11-20 00:00:00,
27400141,1974-11-20 00:00:00,
27400140,1974-11-20 00:00:00,
27400139,1974-11-20 00:00:00,
27400142,1974-11-20 00:00:00,
27400143,1974-11-21 00:00:00,
27400144,1974-11-21 00:00:00,
27403002,1974-11-21 00:00:00,
27400145,1974-11-21 00:00:00,
27400150,1974-11-22 00:00:00,
27400148,1974-11-22 00:00:00,
27400149,1974-11-22 00:00:00,
27400146,1974-11-22 00:00:00,
27400147,1974-11-22 00:00:00,
27400151,1974-11-23 00:00:00,
27400154,1974-11-23 00:00:00,
27403003,1974-11-23 00:00:00,
27400153,1974-11-23 00:00:00,
27400152,1974-11-23 00:00:00,
27400155,1974-11-23 00:00:00,
27400156,1974-11-23 00:00:00,
27400157,1974-11-24 00:00:00,
27400160,1974-11-24 00:00:00,
27400158,1974-11-24 00:00:00,
27400159,1974-11-24 00:00:00,
27400167,1974-11-26 00:00:00,
27400164,1974-11-26 00:00:00,
27400161,1974-11-26 00:00:00,
27400163,1974-11-26 00:00:00,
27403004,1974-11-26 00:00:00,
27400166,1974-11-26 00:00:00,
27400165,1974-11-26 00:00:00,
27400162,1974-11-26 00:00:00,
27400168,1974-11-27 00:00:00,
27400171,1974-11-27 00:00:00,
27400170,1974-11-27 00:00:00,
27400169,1974-11-27 00:00:00,
27403005,1974-11-28 00:00:00,
27400172,1974-11-28 00:00:00,
27400177,1974-11-29 00:00:00,
27400173,1974-11-29 00:00:00,
27400176,1974-11-29 00:00:00,
27400175,1974-11-29 00:00:00,
27400178,1974-11-29 00:00:00,
27400179,1974-11-30 00:00:00,
27400183,1974-11-30 00:00:00,
27400184,1974-11-30 00:00:00,
27400181,1974-11-30 00:00:00,
27400180,1974-11-30 00:00:00,
27400185,1974-12-01 00:00:00,
27400187,1974-12-02 00:00:00,
27400191,1974-12-03 00:00:00,
27400193,1974-12-03 00:00:00,
27400192,1974-12-03 00:00:00,
27400189,1974-12-03 00:00:00,
27400188,1974-12-03 00:00:00,
27400190,1974-12-03 00:00:00,
27400194,1974-12-04 00:00:00,
27400195,1974-12-04 00:00:00,
27400198,1974-12-04 00:00:00,
27400196,1974-12-04 00:00:00,
27400197,1974-12-04 00:00:00,
27403006,1974-12-05 00:00:00,
27400203,1974-12-06 00:00:00,
27400206,1974-12-06 00:00:00,
27400205,1974-12-06 00:00:00,
27400201,1974-12-06 00:00:00,
27400202,1974-12-06 00:00:00,
27400207,1974-12-07 00:00:00,
27400208,1974-12-07 00:00:00,
27400211,1974-12-07 00:00:00,
27400210,1974-12-07 00:00:00,
27400209,1974-12-07 00:00:00,
27400212,1974-12-08 00:00:00,
27400213,1974-12-08 00:00:00,
27400215,1974-12-08 00:00:00,
27400214,1974-12-08 00:00:00,
27403007,1974-12-08 00:00:00,
27400219,1974-12-10 00:00:00,
27400218,1974-12-10 00:00:00,
27400216,1974-12-10 00:00:00,
27400221,1974-12-10 00:00:00,
27400217,1974-12-10 00:00:00,
27400222,1974-12-11 00:00:00,
27400225,1974-12-11 00:00:00,
27400224,1974-12-11 00:00:00,
27400223,1974-12-11 00:00:00,
27400226,1974-12-11 00:00:00,
27400229,1974-12-12 00:00:00,
27400228,1974-12-12 00:00:00,
27400227,1974-12-12 00:00:00,
27400234,1974-12-13 00:00:00,
27400236,1974-12-13 00:00:00,
27400230,1974-12-13 00:00:00,
27400235,1974-12-13 00:00:00,
27400233,1974-12-13 00:00:00,
27400241,1974-12-14 00:00:00,
27400239,1974-12-14 00:00:00,
27400238,1974-12-14 00:00:00,
27400237,1974-12-14 00:00:00,
27400242,1974-12-15 00:00:00,
27400245,1974-12-17 00:00:00,
27400250,1974-12-17 00:00:00,
27400244,1974-12-17 00:00:00,
27400249,1974-12-17 00:00:00,
27400247,1974-12-17 00:00:00,
27400248,1974-12-17 00:00:00,
27400246,1974-12-17 00:00:00,
27400243,1974-12-17 00:00:00,
27400252,1974-12-18 00:00:00,
27400251,1974-12-18 00:00:00,
27400253,1974-12-18 00:00:00,
27400256,1974-12-19 00:00:00,
27400254,1974-12-19 00:00:00,
27403008,1974-12-19 00:00:00,
27400255,1974-12-19 00:00:00,
27400272,1974-12-20 00:00:00,
27400257,1974-12-20 00:00:00,
27400261,1974-12-20 00:00:00,
27400260,1974-12-20 00:00:00,
27400258,1974-12-20 00:00:00,
27400259,1974-12-20 00:00:00,
27400267,1974-12-21 00:00:00,
27403009,1974-12-21 00:00:00,
27400262,1974-12-21 00:00:00,
27400264,1974-12-21 00:00:00,
27400265,1974-12-21 00:00:00,
27400263,1974-12-21 00:00:00,
27400266,1974-12-21 00:00:00,
27400268,1974-12-22 00:00:00,
27400269,1974-12-22 00:00:00,
27403010,1974-12-23 00:00:00,
27400275,1974-12-23 00:00:00,
27400273,1974-12-23 00:00:00,
27400274,1974-12-23 00:00:00,
27400278,1974-12-25 00:00:00,
27400277,1974-12-25 00:00:00,
27400276,1974-12-25 00:00:00,
27400282,1974-12-26 00:00:00,
27403011,1974-12-26 00:00:00,
27400281,1974-12-26 00:00:00,
27400280,1974-12-26 00:00:00,
27400279,1974-12-26 00:00:00,
27400284,1974-12-27 00:00:00,
27400285,1974-12-27 00:00:00,
27400283,1974-12-27 00:00:00,
27400290,1974-12-28 00:00:00,
27400286,1974-12-28 00:00:00,
27400288,1974-12-28 00:00:00,
27400293,1974-12-29 00:00:00,
27400292,1974-12-29 00:00:00,
27403012,1974-12-29 00:00:00,
27400291,1974-12-29 00:00:00,
27400294,1974-12-30 00:00:00,
27400297,1974-12-30 00:00:00,
27400296,1974-12-30 00:00:00,
27400298,1974-12-30 00:00:00,
27400295,1974-12-30 00:00:00,
27400300,1975-01-01 00:00:00,
27400301,1975-01-01 00:00:00,
27400304,1975-01-02 00:00:00,
27400303,1975-01-02 00:00:00,
27400309,1975-01-03 00:00:00,
27400308,1975-01-03 00:00:00,
27400306,1975-01-03 00:00:00,
27400305,1975-01-03 00:00:00,
27403013,1975-01-03 00:00:00,
27400307,1975-01-03 00:00:00,
27400310,1975-01-04 00:00:00,
27400312,1975-01-04 00:00:00,
27400314,1975-01-04 00:00:00,
27400311,1975-01-04 00:00:00,
27400313,1975-01-04 00:00:00,
27400316,1975-01-04 00:00:00,
27400320,1975-01-05 00:00:00,
27400319,1975-01-05 00:00:00,
27400321,1975-01-05 00:00:00,
27400318,1975-01-05 00:00:00,
27400322,1975-01-06 00:00:00,
27400328,1975-01-07 00:00:00,
27400325,1975-01-07 00:00:00,
27400326,1975-01-07 00:00:00,
27400327,1975-01-07 00:00:00,
27400324,1975-01-07 00:00:00,
27400331,1975-01-08 00:00:00,
27400333,1975-01-08 00:00:00,
27400332,1975-01-08 00:00:00,
27400329,1975-01-08 00:00:00,
27400330,1975-01-08 00:00:00,
27400334,1975-01-09 00:00:00,
27400336,1975-01-09 00:00:00,
27400335,1975-01-09 00:00:00,
27400338,1975-01-10 00:00:00,
27400344,1975-01-10 00:00:00,
27400340,1975-01-10 00:00:00,
27400341,1975-01-10 00:00:00,
27400343,1975-01-10 00:00:00,
27400342,1975-01-10 00:00:00,
27400339,1975-01-10 00:00:00,
27400337,1975-01-10 00:00:00,
27400348,1975-01-11 00:00:00,
27400345,1975-01-11 00:00:00,
27400347,1975-01-11 00:00:00,
27400346,1975-01-11 00:00:00,
27400349,1975-01-11 00:00:00,
27400351,1975-01-12 00:00:00,
27400352,1975-01-12 00:00:00,
27400354,1975-01-16 00:00:00,
27403016,1975-01-16 00:00:00,
27400355,1975-01-16 00:00:00,
27400356,1975-01-17 00:00:00,
27400360,1975-01-17 00:00:00,
27400362,1975-01-17 00:00:00,
27400359,1975-01-17 00:00:00,
27400358,1975-01-17 00:00:00,
27400361,1975-01-17 00:00:00,
27400357,1975-01-17 00:00:00,
27400368,1975-01-18 00:00:00,
27400366,1975-01-18 00:00:00,
27400363,1975-01-18 00:00:00,
27400367,1975-01-18 00:00:00,
27400364,1975-01-18 00:00:00,
27400365,1975-01-18 00:00:00,
27400371,1975-01-19 00:00:00,
27400373,1975-01-19 00:00:00,
27400374,1975-01-19 00:00:00,
27400372,1975-01-19 00:00:00,
27400370,1975-01-19 00:00:00,
27400369,1975-01-19 00:00:00,
27400376,1975-01-21 00:00:00,
27400381,1975-01-21 00:00:00,
27400378,1975-01-21 00:00:00,
27403015,1975-01-21 00:00:00,
27400380,1975-01-21 00:00:00,
27400379,1975-01-21 00:00:00,
27400377,1975-01-21 00:00:00,
27400375,1975-01-21 00:00:00,
27400384,1975-01-22 00:00:00,
27400382,1975-01-22 00:00:00,
27400383,1975-01-22 00:00:00,
27400386,1975-01-23 00:00:00,
27400385,1975-01-23 00:00:00,
27403017,1975-01-23 00:00:00,
27400392,1975-01-24 00:00:00,
27400393,1975-01-24 00:00:00,
27400390,1975-01-24 00:00:00,
27400394,1975-01-24 00:00:00,
27400391,1975-01-24 00:00:00,
27400388,1975-01-24 00:00:00,
27400389,1975-01-24 00:00:00,
27400396,1975-01-25 00:00:00,
27400397,1975-01-25 00:00:00,
27400399,1975-01-25 00:00:00,
27400402,1975-01-26 00:00:00,
27400405,1975-01-26 00:00:00,
27400404,1975-01-26 00:00:00,
27403018,1975-01-26 00:00:00,
27400401,1975-01-26 00:00:00,
27400406,1975-01-27 00:00:00,
27400407,1975-01-28 00:00:00,
27400409,1975-01-28 00:00:00,
27400408,1975-01-28 00:00:00,
27400410,1975-01-28 00:00:00,
27400414,1975-01-29 00:00:00,
27400411,1975-01-29 00:00:00,
27400412,1975-01-29 00:00:00,
27400413,1975-01-29 00:00:00,
27400415,1975-01-29 00:00:00,
27403019,1975-01-30 00:00:00,
27400417,1975-01-30 00:00:00,
27400416,1975-01-30 00:00:00,
27400422,1975-01-31 00:00:00,
27400420,1975-01-31 00:00:00,
27400421,1975-01-31 00:00:00,
27400419,1975-01-31 00:00:00,
27400423,1975-01-31 00:00:00,
27400424,1975-01-31 00:00:00,
27400418,1975-01-31 00:00:00,
27400427,1975-02-01 00:00:00,
27400425,1975-02-01 00:00:00,
27400426,1975-02-01 00:00:00,
27400433,1975-02-02 00:00:00,
27400431,1975-02-02 00:00:00,
27400430,1975-02-02 00:00:00,
27403021,1975-02-02 00:00:00,
27400429,1975-02-02 00:00:00,
27400428,1975-02-02 00:00:00,
27400432,1975-02-02 00:00:00,
27400435,1975-02-03 00:00:00,
27400434,1975-02-03 00:00:00,
27400439,1975-02-04 00:00:00,
27400436,1975-02-04 00:00:00,
27400440,1975-02-04 00:00:00,
27400441,1975-02-04 00:00:00,
27400438,1975-02-04 00:00:00,
27400443,1975-02-05 00:00:00,
27400446,1975-02-05 00:00:00,
27400445,1975-02-05 00:00:00,
27400444,1975-02-05 00:00:00,
27400449,1975-02-06 00:00:00,
27403022,1975-02-06 00:00:00,
27400450,1975-02-06 00:00:00,
27400447,1975-02-06 00:00:00,
27400448,1975-02-06 00:00:00,
27400456,1975-02-07 00:00:00,
27400453,1975-02-07 00:00:00,
27400451,1975-02-07 00:00:00,
27400455,1975-02-07 00:00:00,
27400454,1975-02-07 00:00:00,
27400452,1975-02-07 00:00:00,
27400460,1975-02-08 00:00:00,
27400457,1975-02-08 00:00:00,
27400458,1975-02-08 00:00:00,
27400459,1975-02-08 00:00:00,
27400461,1975-02-09 00:00:00,
27400464,1975-02-09 00:00:00,
27400462,1975-02-09 00:00:00,
27400467,1975-02-10 00:00:00,
27400466,1975-02-10 00:00:00,
27400468,1975-02-11 00:00:00,
27400470,1975-02-11 00:00:00,
27403024,1975-02-11 00:00:00,
27400472,1975-02-12 00:00:00,
27400475,1975-02-12 00:00:00,
27400474,1975-02-12 00:00:00,
27400476,1975-02-12 00:00:00,
27400473,1975-02-12 00:00:00,
27403025,1975-02-13 00:00:00,
27400484,1975-02-14 00:00:00,
27400483,1975-02-14 00:00:00,
27400481,1975-02-14 00:00:00,
27400479,1975-02-14 00:00:00,
27400480,1975-02-14 00:00:00,
27400478,1975-02-14 00:00:00,
27400477,1975-02-14 00:00:00,
27400482,1975-02-14 00:00:00,
27400487,1975-02-15 00:00:00,
27400488,1975-02-15 00:00:00,
27400485,1975-02-15 00:00:00,
27400489,1975-02-15 00:00:00,
27400491,1975-02-16 00:00:00,
27403026,1975-02-16 00:00:00,
27400494,1975-02-16 00:00:00,
27400492,1975-02-16 00:00:00,
27400490,1975-02-16 00:00:00,
27400493,1975-02-16 00:00:00,
27403027,1975-02-18 00:00:00,6.0
27400496,1975-02-18 00:00:00,2.0
27400499,1975-02-18 00:00:00,4.0
27400500,1975-02-18 00:00:00,5.0
27400495,1975-02-18 00:00:00,1.0
27400497,1975-02-18 00:00:00,3.0
27400501,1975-02-19 00:00:00,
27400502,1975-02-19 00:00:00,
27400504,1975-02-19 00:00:00,
27400503,1975-02-19 00:00:00,
27400505,1975-02-20 00:00:00,
27400506,1975-02-20 00:00:00,
27403028,1975-02-20 00:00:00,
27400510,1975-02-21 00:00:00,
27400512,1975-02-21 00:00:00,
27400511,1975-02-21 00:00:00,
27400509,1975-02-21 00:00:00,
27400508,1975-02-21 00:00:00,
27400513,1975-02-21 00:00:00,
27400507,1975-02-21 00:00:00,
27400514,1975-02-22 00:00:00,
27400515,1975-02-22 00:00:00,
27400520,1975-02-23 00:00:00,
27400517,1975-02-23 00:00:00,
27400516,1975-02-23 00:00:00,
27400518,1975-02-23 00:00:00,
27400519,1975-02-23 00:00:00,
27400524,1975-02-25 00:00:00,
27400522,1975-02-25 00:00:00,
27400525,1975-02-25 00:00:00,
27400521,1975-02-25 00:00:00,
27400523,1975-02-25 00:00:00,
27400526,1975-02-25 00:00:00,
27400527,1975-02-25 00:00:00,
27400530,1975-02-26 00:00:00,
27400532,1975-02-26 00:00:00,
27400531,1975-02-26 00:00:00,
27400529,1975-02-26 00:00:00,
27400534,1975-02-27 00:00:00,
27400533,1975-02-27 00:00:00,
27400541,1975-02-28 00:00:00,
27400542,1975-02-28 00:00:00,
27400539,1975-02-28 00:00:00,
27400537,1975-02-28 00:00:00,
27400538,1975-02-28 00:00:00,
27400540,1975-02-28 00:00:00,
27400535,1975-02-28 00:00:00,
27400545,1975-03-01 00:00:00,
27400543,1975-03-01 00:00:00,
27400546,1975-03-01 00:00:00,
27400547,1975-03-01 00:00:00,
27400544,1975-03-01 00:00:00,
27400548,1975-03-01 00:00:00,
27400549,1975-03-02 00:00:00,
27400550,1975-03-02 00:00:00,
27400552,1975-03-02 00:00:00,
27400554,1975-03-02 00:00:00,
27400551,1975-03-02 00:00:00,
27400553,1975-03-02 00:00:00,
27400557,1975-03-04 00:00:00,
27400561,1975-03-04 00:00:00,
27400559,1975-03-04 00:00:00,
27400555,1975-03-04 00:00:00,
27400560,1975-03-04 00:00:00,
27400558,1975-03-04 00:00:00,
27400556,1975-03-04 00:00:00,
27400564,1975-03-05 00:00:00,
27400563,1975-03-05 00:00:00,
27400562,1975-03-05 00:00:00,
27400568,1975-03-06 00:00:00,
27400565,1975-03-06 00:00:00,
27400567,1975-03-06 00:00:00,
27400566,1975-03-06 00:00:00,
27400572,1975-03-07 00:00:00,
27400570,1975-03-07 00:00:00,
27400569,1975-03-07 00:00:00,
27400571,1975-03-07 00:00:00,
27400577,1975-03-08 00:00:00,
27400574,1975-03-08 00:00:00,
27400575,1975-03-08 00:00:00,
27400579,1975-03-08 00:00:00,
27400578,1975-03-08 00:00:00,
27400576,1975-03-08 00:00:00,
27400573,1975-03-08 00:00:00,
27400584,1975-03-09 00:00:00,
27400580,1975-03-09 00:00:00,
27400582,1975-03-09 00:00:00,
27400581,1975-03-09 00:00:00,
27400583,1975-03-09 00:00:00,
27400585,1975-03-10 00:00:00,
27400588,1975-03-11 00:00:00,
27400589,1975-03-11 00:00:00,
27400590,1975-03-11 00:00:00,
27400591,1975-03-11 00:00:00,
27403031,1975-03-11 00:00:00,
27400594,1975-03-12 00:00:00,
27400593,1975-03-12 00:00:00,
27400592,1975-03-12 00:00:00,
27403030,1975-03-13 00:00:00,
27400596,1975-03-13 00:00:00,
27400597,1975-03-13 00:00:00,
27400595,1975-03-13 00:00:00,
27400603,1975-03-14 00:00:00,
27400600,1975-03-14 00:00:00,
27400602,1975-03-14 00:00:00,
27400604,1975-03-14 00:00:00,
27400598,1975-03-14 00:00:00,
27400599,1975-03-14 00:00:00,
27400606,1975-03-15 00:00:00,
27400605,1975-03-15 00:00:00,
27403032,1975-03-15 00:00:00,
27400609,1975-03-16 00:00:00,
27400608,1975-03-16 00:00:00,
27400612,1975-03-16 00:00:00,
27400610,1975-03-16 00:00:00,
27400611,1975-03-16 00:00:00,
27400607,1975-03-16 00:00:00,
27400613,1975-03-16 00:00:00,
27400614,1975-03-18 00:00:00,
27400618,1975-03-18 00:00:00,
27400617,1975-03-18 00:00:00,
27400620,1975-03-18 00:00:00,
27400621,1975-03-18 00:00:00,
27400615,1975-03-18 00:00:00,
27400616,1975-03-18 00:00:00,
27400619,1975-03-18 00:00:00,
27400623,1975-03-19 00:00:00,
27400625,1975-03-19 00:00:00,
27400624,1975-03-19 00:00:00,
27400622,1975-03-19 00:00:00,
27403033,1975-03-20 00:00:00,
27400626,1975-03-20 00:00:00,
27400627,1975-03-20 00:00:00,
27400628,1975-03-21 00:00:00,
27400632,1975-03-21 00:00:00,
27400630,1975-03-21 00:00:00,
27400631,1975-03-21 00:00:00,
27400633,1975-03-21 00:00:00,
27400634,1975-03-21 00:00:00,
27400635,1975-03-22 00:00:00,
27400636,1975-03-22 00:00:00,
27400638,1975-03-22 00:00:00,
27400639,1975-03-22 00:00:00,
27400640,1975-03-22 00:00:00,
27400641,1975-03-23 00:00:00,
27403034,1975-03-23 00:00:00,
27400644,1975-03-23 00:00:00,
27400645,1975-03-23 00:00:00,
27400642,1975-03-23 00:00:00,
27400643,1975-03-23 00:00:00,
27400649,1975-03-25 00:00:00,
27403036,1975-03-25 00:00:00,
27400651,1975-03-25 00:00:00,
27400650,1975-03-25 00:00:00,
27400646,1975-03-25 00:00:00,
27400648,1975-03-25 00:00:00,
27400647,1975-03-25 00:00:00,
27400654,1975-03-26 00:00:00,
27400655,1975-03-26 00:00:00,
27400653,1975-03-26 00:00:00,
27400652,1975-03-26 00:00:00,
27400656,1975-03-26 00:00:00,
27400658,1975-03-27 00:00:00,
27400657,1975-03-27 00:00:00,
27400659,1975-03-27 00:00:00,
27400664,1975-03-28 00:00:00,
27400662,1975-03-28 00:00:00,
27400666,1975-03-28 00:00:00,
27400660,1975-03-28 00:00:00,
27400661,1975-03-28 00:00:00,
27400663,1975-03-28 00:00:00,
27400668,1975-03-29 00:00:00,
27400671,1975-03-29 00:00:00,
27400669,1975-03-29 00:00:00,
27400667,1975-03-29 00:00:00,
27400670,1975-03-29 00:00:00,
27400674,1975-03-30 00:00:00,
27400673,1975-03-30 00:00:00,
27400672,1975-03-30 00:00:00,
27400676,1975-03-30 00:00:00,
27400675,1975-03-30 00:00:00,
27400678,1975-04-01 00:00:00,
27400680,1975-04-01 00:00:00,
27400681,1975-04-01 00:00:00,
27400679,1975-04-01 00:00:00,
27400677,1975-04-01 00:00:00,
27400682,1975-04-01 00:00:00,
27400683,1975-04-02 00:00:00,
27400685,1975-04-02 00:00:00,
27400684,1975-04-02 00:00:00,
27400687,1975-04-02 00:00:00,
27400686,1975-04-02 00:00:00,
27400688,1975-04-03 00:00:00,
27400691,1975-04-04 00:00:00,
27400692,1975-04-04 00:00:00,
27400689,1975-04-04 00:00:00,
